"Date","Week","Month","Year","Location","Rate"
"12/16/2008","50","12","2008","St. Louis","401.00"
"12/16/2008","50","12","2008","Lower Illinois","470.00"
"12/16/2008","50","12","2008","Twin Cities",
"12/09/2008","49","12","2008","Cincinnati","410.00"
"12/09/2008","49","12","2008","Cairo-Memphis","375.00"
"12/09/2008","49","12","2008","Lower Ohio","410.00"
"12/09/2008","49","12","2008","St. Louis","478.00"
"12/09/2008","49","12","2008","Lower Illinois","500.00"
"12/09/2008","49","12","2008","Mid-Mississippi","495.00"
"12/09/2008","49","12","2008","Twin Cities",
"12/02/2008","48","12","2008","Twin Cities",
"12/02/2008","48","12","2008","Cairo-Memphis","340.00"
"12/02/2008","48","12","2008","Lower Ohio","306.00"
"12/02/2008","48","12","2008","Cincinnati","306.00"
"12/02/2008","48","12","2008","St. Louis","378.00"
"12/02/2008","48","12","2008","Lower Illinois","400.00"
"12/02/2008","48","12","2008","Mid-Mississippi","418.00"
"11/25/2008","47","11","2008","Mid-Mississippi","406.00"
"11/25/2008","47","11","2008","Cairo-Memphis","301.00"
"11/25/2008","47","11","2008","Lower Ohio","306.00"
"11/25/2008","47","11","2008","Cincinnati","306.00"
"11/25/2008","47","11","2008","St. Louis","305.00"
"11/25/2008","47","11","2008","Lower Illinois","395.00"
"11/25/2008","47","11","2008","Twin Cities",
"11/18/2008","46","11","2008","Mid-Mississippi","420.00"
"11/18/2008","46","11","2008","Cairo-Memphis","335.00"
"11/18/2008","46","11","2008","Lower Ohio","365.00"
"11/18/2008","46","11","2008","Cincinnati","365.00"
"11/18/2008","46","11","2008","St. Louis","369.00"
"11/18/2008","46","11","2008","Lower Illinois","479.00"
"11/18/2008","46","11","2008","Twin Cities","408.00"
"11/11/2008","45","11","2008","Twin Cities","508.00"
"11/11/2008","45","11","2008","Cairo-Memphis","438.00"
"11/11/2008","45","11","2008","Lower Ohio","519.00"
"11/11/2008","45","11","2008","Cincinnati","519.00"
"11/11/2008","45","11","2008","St. Louis","469.00"
"11/11/2008","45","11","2008","Lower Illinois","550.00"
"11/11/2008","45","11","2008","Mid-Mississippi","519.00"
"11/04/2008","44","11","2008","Twin Cities","692.00"
"11/04/2008","44","11","2008","Cairo-Memphis","1,013.00"
"11/04/2008","44","11","2008","Lower Ohio","850.00"
"11/04/2008","44","11","2008","Cincinnati","850.00"
"11/04/2008","44","11","2008","St. Louis","1,150.00"
"11/04/2008","44","11","2008","Lower Illinois","1,050.00"
"11/04/2008","44","11","2008","Mid-Mississippi","831.00"
"10/28/2008","43","10","2008","Mid-Mississippi","570.00"
"10/28/2008","43","10","2008","Cairo-Memphis","669.00"
"10/28/2008","43","10","2008","Lower Ohio","731.00"
"10/28/2008","43","10","2008","Cincinnati","731.00"
"10/28/2008","43","10","2008","St. Louis","756.00"
"10/28/2008","43","10","2008","Lower Illinois","694.00"
"10/28/2008","43","10","2008","Twin Cities","533.00"
"10/21/2008","42","10","2008","Mid-Mississippi","566.00"
"10/21/2008","42","10","2008","Cairo-Memphis","683.00"
"10/21/2008","42","10","2008","Lower Ohio","759.00"
"10/21/2008","42","10","2008","Cincinnati","759.00"
"10/21/2008","42","10","2008","St. Louis","581.00"
"10/21/2008","42","10","2008","Lower Illinois","571.00"
"10/21/2008","42","10","2008","Twin Cities","550.00"
"10/14/2008","41","10","2008","Lower Illinois","660.00"
"10/14/2008","41","10","2008","Cairo-Memphis","900.00"
"10/14/2008","41","10","2008","Lower Ohio","880.00"
"10/14/2008","41","10","2008","Twin Cities","610.00"
"10/14/2008","41","10","2008","Cincinnati","872.00"
"10/14/2008","41","10","2008","St. Louis","720.00"
"10/14/2008","41","10","2008","Mid-Mississippi","632.00"
"10/07/2008","40","10","2008","Twin Cities","650.00"
"10/07/2008","40","10","2008","Cairo-Memphis","1,108.33"
"10/07/2008","40","10","2008","Lower Ohio","937.50"
"10/07/2008","40","10","2008","Cincinnati","937.50"
"10/07/2008","40","10","2008","St. Louis","825.00"
"10/07/2008","40","10","2008","Lower Illinois","750.00"
"10/07/2008","40","10","2008","Mid-Mississippi","690.00"
"09/30/2008","39","9","2008","Twin Cities","558.00"
"09/30/2008","39","9","2008","Cairo-Memphis","680.00"
"09/30/2008","39","9","2008","Lower Ohio","745.00"
"09/30/2008","39","9","2008","Cincinnati","745.00"
"09/30/2008","39","9","2008","St. Louis","665.00"
"09/30/2008","39","9","2008","Lower Illinois","625.00"
"09/30/2008","39","9","2008","Mid-Mississippi","596.00"
"09/23/2008","38","9","2008","Mid-Mississippi","591.00"
"09/23/2008","38","9","2008","Cairo-Memphis","654.00"
"09/23/2008","38","9","2008","Lower Ohio","745.00"
"09/23/2008","38","9","2008","Cincinnati","742.00"
"09/23/2008","38","9","2008","St. Louis","635.00"
"09/23/2008","38","9","2008","Lower Illinois","596.00"
"09/23/2008","38","9","2008","Twin Cities","570.00"
"09/16/2008","37","9","2008","Mid-Mississippi","603.00"
"09/16/2008","37","9","2008","Cairo-Memphis","587.00"
"09/16/2008","37","9","2008","Lower Ohio","640.00"
"09/16/2008","37","9","2008","Cincinnati","640.00"
"09/16/2008","37","9","2008","St. Louis","587.00"
"09/16/2008","37","9","2008","Lower Illinois","612.00"
"09/16/2008","37","9","2008","Twin Cities","577.00"
"09/09/2008","36","9","2008","Twin Cities","572.00"
"09/09/2008","36","9","2008","Cairo-Memphis","617.00"
"09/09/2008","36","9","2008","Lower Ohio","599.00"
"09/09/2008","36","9","2008","Cincinnati","599.00"
"09/09/2008","36","9","2008","St. Louis","600.00"
"09/09/2008","36","9","2008","Lower Illinois","609.00"
"09/09/2008","36","9","2008","Mid-Mississippi","584.00"
"09/02/2008","35","9","2008","Twin Cities","580.00"
"09/02/2008","35","9","2008","Cairo-Memphis","585.00"
"09/02/2008","35","9","2008","Lower Ohio","572.00"
"09/02/2008","35","9","2008","Cincinnati","572.00"
"09/02/2008","35","9","2008","St. Louis","592.00"
"09/02/2008","35","9","2008","Lower Illinois","595.00"
"09/02/2008","35","9","2008","Mid-Mississippi","600.00"
"08/26/2008","34","8","2008","Mid-Mississippi","565.00"
"08/26/2008","34","8","2008","Cairo-Memphis","505.00"
"08/26/2008","34","8","2008","Lower Ohio","528.00"
"08/26/2008","34","8","2008","Cincinnati","528.00"
"08/26/2008","34","8","2008","St. Louis","550.00"
"08/26/2008","34","8","2008","Lower Illinois","566.00"
"08/26/2008","34","8","2008","Twin Cities","548.00"
"08/19/2008","33","8","2008","Mid-Mississippi","515.00"
"08/19/2008","33","8","2008","Cairo-Memphis","517.00"
"08/19/2008","33","8","2008","Lower Ohio","472.00"
"08/19/2008","33","8","2008","Cincinnati","472.00"
"08/19/2008","33","8","2008","St. Louis","517.00"
"08/19/2008","33","8","2008","Lower Illinois","515.00"
"08/19/2008","33","8","2008","Twin Cities","510.00"
"08/12/2008","32","8","2008","Mid-Mississippi","473.00"
"08/12/2008","32","8","2008","Cairo-Memphis","375.00"
"08/12/2008","32","8","2008","Lower Ohio","380.00"
"08/12/2008","32","8","2008","Cincinnati","380.00"
"08/12/2008","32","8","2008","St. Louis","385.00"
"08/12/2008","32","8","2008","Lower Illinois","460.00"
"08/12/2008","32","8","2008","Twin Cities","488.00"
"08/05/2008","31","8","2008","Cincinnati","377.00"
"08/05/2008","31","8","2008","Cairo-Memphis","393.00"
"08/05/2008","31","8","2008","Lower Ohio","377.00"
"08/05/2008","31","8","2008","St. Louis","400.00"
"08/05/2008","31","8","2008","Lower Illinois","485.00"
"08/05/2008","31","8","2008","Mid-Mississippi","500.00"
"08/05/2008","31","8","2008","Twin Cities","548.00"
"07/29/2008","30","7","2008","Twin Cities","590.00"
"07/29/2008","30","7","2008","Cairo-Memphis","328.00"
"07/29/2008","30","7","2008","Lower Ohio","371.00"
"07/29/2008","30","7","2008","Cincinnati","371.00"
"07/29/2008","30","7","2008","St. Louis","367.00"
"07/29/2008","30","7","2008","Lower Illinois","492.00"
"07/29/2008","30","7","2008","Mid-Mississippi","550.00"
"07/22/2008","29","7","2008","Mid-Mississippi","491.00"
"07/22/2008","29","7","2008","Cairo-Memphis","298.00"
"07/22/2008","29","7","2008","Lower Ohio","366.00"
"07/22/2008","29","7","2008","Cincinnati","366.00"
"07/22/2008","29","7","2008","St. Louis","343.00"
"07/22/2008","29","7","2008","Lower Illinois","453.00"
"07/22/2008","29","7","2008","Twin Cities","565.00"
"07/15/2008","28","7","2008","Mid-Mississippi","524.00"
"07/15/2008","28","7","2008","Cairo-Memphis","288.00"
"07/15/2008","28","7","2008","Lower Ohio","381.00"
"07/15/2008","28","7","2008","Cincinnati","381.00"
"07/15/2008","28","7","2008","St. Louis","344.00"
"07/15/2008","28","7","2008","Lower Illinois","466.00"
"07/15/2008","28","7","2008","Twin Cities","575.00"
"07/08/2008","27","7","2008","Twin Cities","586.00"
"07/08/2008","27","7","2008","Cairo-Memphis","310.00"
"07/08/2008","27","7","2008","Lower Ohio","458.00"
"07/08/2008","27","7","2008","Cincinnati","458.00"
"07/08/2008","27","7","2008","St. Louis","381.00"
"07/08/2008","27","7","2008","Lower Illinois","548.00"
"07/08/2008","27","7","2008","Mid-Mississippi","576.00"
"07/01/2008","26","7","2008","Twin Cities","608.00"
"07/01/2008","26","7","2008","Cairo-Memphis","349.00"
"07/01/2008","26","7","2008","Lower Ohio","535.00"
"07/01/2008","26","7","2008","Cincinnati","535.00"
"07/01/2008","26","7","2008","St. Louis","448.00"
"07/01/2008","26","7","2008","Lower Illinois","604.00"
"07/01/2008","26","7","2008","Mid-Mississippi","581.00"
"06/24/2008","25","6","2008","Mid-Mississippi","537.00"
"06/24/2008","25","6","2008","Cairo-Memphis","415.00"
"06/24/2008","25","6","2008","Lower Ohio","567.00"
"06/24/2008","25","6","2008","Cincinnati","567.00"
"06/24/2008","25","6","2008","St. Louis","467.00"
"06/24/2008","25","6","2008","Lower Illinois","558.00"
"06/24/2008","25","6","2008","Twin Cities","570.00"
"06/17/2008","24","6","2008","Mid-Mississippi","588.00"
"06/17/2008","24","6","2008","Cairo-Memphis","470.00"
"06/17/2008","24","6","2008","Lower Ohio","595.00"
"06/17/2008","24","6","2008","Cincinnati","595.00"
"06/17/2008","24","6","2008","St. Louis","460.00"
"06/17/2008","24","6","2008","Lower Illinois","644.00"
"06/17/2008","24","6","2008","Twin Cities","605.00"
"06/10/2008","23","6","2008","Lower Illinois","527.00"
"06/10/2008","23","6","2008","Cairo-Memphis","411.00"
"06/10/2008","23","6","2008","Lower Ohio","423.00"
"06/10/2008","23","6","2008","Twin Cities","522.00"
"06/10/2008","23","6","2008","Cincinnati","423.00"
"06/10/2008","23","6","2008","St. Louis","428.00"
"06/10/2008","23","6","2008","Mid-Mississippi","523.00"
"06/03/2008","22","6","2008","Cincinnati","365.00"
"06/03/2008","22","6","2008","Cairo-Memphis","363.00"
"06/03/2008","22","6","2008","Lower Ohio","365.00"
"06/03/2008","22","6","2008","St. Louis","375.00"
"06/03/2008","22","6","2008","Lower Illinois","431.00"
"06/03/2008","22","6","2008","Mid-Mississippi","433.00"
"06/03/2008","22","6","2008","Twin Cities","468.00"
"05/27/2008","21","5","2008","Twin Cities","465.00"
"05/27/2008","21","5","2008","Cairo-Memphis","353.00"
"05/27/2008","21","5","2008","Lower Ohio","346.00"
"05/27/2008","21","5","2008","Cincinnati","346.00"
"05/27/2008","21","5","2008","St. Louis","358.00"
"05/27/2008","21","5","2008","Lower Illinois","405.00"
"05/27/2008","21","5","2008","Mid-Mississippi","427.00"
"05/20/2008","20","5","2008","Mid-Mississippi","408.00"
"05/20/2008","20","5","2008","Cairo-Memphis","294.00"
"05/20/2008","20","5","2008","Lower Ohio","320.00"
"05/20/2008","20","5","2008","Cincinnati","319.00"
"05/20/2008","20","5","2008","St. Louis","310.00"
"05/20/2008","20","5","2008","Lower Illinois","381.00"
"05/20/2008","20","5","2008","Twin Cities","443.00"
"05/13/2008","19","5","2008","Mid-Mississippi","415.00"
"05/13/2008","19","5","2008","Cairo-Memphis","263.00"
"05/13/2008","19","5","2008","Lower Ohio","313.00"
"05/13/2008","19","5","2008","Cincinnati","313.00"
"05/13/2008","19","5","2008","St. Louis","292.00"
"05/13/2008","19","5","2008","Lower Illinois","377.00"
"05/13/2008","19","5","2008","Twin Cities","465.00"
"05/06/2008","18","5","2008","Twin Cities","513.00"
"05/06/2008","18","5","2008","Cairo-Memphis","276.00"
"05/06/2008","18","5","2008","Lower Ohio","329.00"
"05/06/2008","18","5","2008","Cincinnati","329.00"
"05/06/2008","18","5","2008","St. Louis","305.00"
"05/06/2008","18","5","2008","Lower Illinois","383.00"
"05/06/2008","18","5","2008","Mid-Mississippi","461.00"
"04/29/2008","17","4","2008","Twin Cities","516.00"
"04/29/2008","17","4","2008","Cairo-Memphis","279.00"
"04/29/2008","17","4","2008","Lower Ohio","326.00"
"04/29/2008","17","4","2008","Cincinnati","326.00"
"04/29/2008","17","4","2008","St. Louis","309.00"
"04/29/2008","17","4","2008","Lower Illinois","388.00"
"04/29/2008","17","4","2008","Mid-Mississippi","461.00"
"04/22/2008","16","4","2008","Mid-Mississippi","479.00"
"04/22/2008","16","4","2008","Cairo-Memphis","315.00"
"04/22/2008","16","4","2008","Lower Ohio","349.00"
"04/22/2008","16","4","2008","Cincinnati","349.00"
"04/22/2008","16","4","2008","St. Louis","321.00"
"04/22/2008","16","4","2008","Lower Illinois","421.00"
"04/22/2008","16","4","2008","Twin Cities","530.00"
"04/15/2008","15","4","2008","Mid-Mississippi","446.00"
"04/15/2008","15","4","2008","Cairo-Memphis","286.25"
"04/15/2008","15","4","2008","Lower Ohio","358.75"
"04/15/2008","15","4","2008","Cincinnati","361.25"
"04/15/2008","15","4","2008","St. Louis","303.75"
"04/15/2008","15","4","2008","Lower Illinois","407.50"
"04/15/2008","15","4","2008","Twin Cities","467.00"
"04/08/2008","14","4","2008","Mid-Mississippi","449.00"
"04/08/2008","14","4","2008","Cairo-Memphis","301.25"
"04/08/2008","14","4","2008","Lower Ohio","393.75"
"04/08/2008","14","4","2008","Cincinnati","388.75"
"04/08/2008","14","4","2008","St. Louis","318.75"
"04/08/2008","14","4","2008","Lower Illinois","416.25"
"04/08/2008","14","4","2008","Twin Cities",
"04/01/2008","13","4","2008","Cincinnati","418.00"
"04/01/2008","13","4","2008","Cairo-Memphis","318.00"
"04/01/2008","13","4","2008","Lower Ohio","420.00"
"04/01/2008","13","4","2008","St. Louis","358.00"
"04/01/2008","13","4","2008","Lower Illinois","434.00"
"04/01/2008","13","4","2008","Mid-Mississippi","525.00"
"04/01/2008","13","4","2008","Twin Cities",
"03/25/2008","12","3","2008","Twin Cities",
"03/25/2008","12","3","2008","Cairo-Memphis","315.00"
"03/25/2008","12","3","2008","Lower Ohio","388.00"
"03/25/2008","12","3","2008","Cincinnati","390.00"
"03/25/2008","12","3","2008","St. Louis","353.00"
"03/25/2008","12","3","2008","Lower Illinois","469.00"
"03/25/2008","12","3","2008","Mid-Mississippi","513.00"
"03/18/2008","11","3","2008","Mid-Mississippi","473.00"
"03/18/2008","11","3","2008","Cairo-Memphis","311.67"
"03/18/2008","11","3","2008","Lower Ohio","393.33"
"03/18/2008","11","3","2008","Cincinnati","395.00"
"03/18/2008","11","3","2008","St. Louis","342.50"
"03/18/2008","11","3","2008","Lower Illinois","430.00"
"03/18/2008","11","3","2008","Twin Cities",
"03/11/2008","10","3","2008","Mid-Mississippi",
"03/11/2008","10","3","2008","Cairo-Memphis","322.00"
"03/11/2008","10","3","2008","Lower Ohio","400.00"
"03/11/2008","10","3","2008","Cincinnati","396.00"
"03/11/2008","10","3","2008","St. Louis","396.00"
"03/11/2008","10","3","2008","Lower Illinois","485.00"
"03/11/2008","10","3","2008","Twin Cities",
"03/04/2008","9","3","2008","Twin Cities",
"03/04/2008","9","3","2008","Cairo-Memphis","327.50"
"03/04/2008","9","3","2008","Lower Ohio","375.00"
"03/04/2008","9","3","2008","Cincinnati","372.50"
"03/04/2008","9","3","2008","St. Louis","348.75"
"03/04/2008","9","3","2008","Lower Illinois","443.75"
"03/04/2008","9","3","2008","Mid-Mississippi",
"02/26/2008","8","2","2008","Twin Cities",
"02/26/2008","8","2","2008","Cairo-Memphis","375.00"
"02/26/2008","8","2","2008","Lower Ohio","395.00"
"02/26/2008","8","2","2008","Cincinnati","389.00"
"02/26/2008","8","2","2008","St. Louis","428.00"
"02/26/2008","8","2","2008","Lower Illinois","529.00"
"02/26/2008","8","2","2008","Mid-Mississippi",
"02/19/2008","7","2","2008","Mid-Mississippi",
"02/19/2008","7","2","2008","Cairo-Memphis","359.00"
"02/19/2008","7","2","2008","Lower Ohio","386.00"
"02/19/2008","7","2","2008","Cincinnati","382.00"
"02/19/2008","7","2","2008","St. Louis","395.00"
"02/19/2008","7","2","2008","Lower Illinois","500.00"
"02/19/2008","7","2","2008","Twin Cities",
"02/12/2008","6","2","2008","Mid-Mississippi",
"02/12/2008","6","2","2008","Cairo-Memphis","340.00"
"02/12/2008","6","2","2008","Lower Ohio","387.00"
"02/12/2008","6","2","2008","Cincinnati","385.00"
"02/12/2008","6","2","2008","St. Louis","378.00"
"02/12/2008","6","2","2008","Lower Illinois","470.00"
"02/12/2008","6","2","2008","Twin Cities",
"02/05/2008","5","2","2008","St. Louis","350.00"
"02/05/2008","5","2","2008","Cairo-Memphis","309.00"
"02/05/2008","5","2","2008","Lower Ohio","363.00"
"02/05/2008","5","2","2008","Mid-Mississippi",
"02/05/2008","5","2","2008","Twin Cities",
"02/05/2008","5","2","2008","Cincinnati","363.00"
"02/05/2008","5","2","2008","Lower Illinois","498.00"
"01/29/2008","4","1","2008","Cincinnati","349.00"
"01/29/2008","4","1","2008","Cairo-Memphis","321.00"
"01/29/2008","4","1","2008","Lower Ohio","347.00"
"01/29/2008","4","1","2008","St. Louis","351.00"
"01/29/2008","4","1","2008","Lower Illinois","446.00"
"01/29/2008","4","1","2008","Mid-Mississippi",
"01/29/2008","4","1","2008","Twin Cities",
"01/22/2008","3","1","2008","Twin Cities",
"01/22/2008","3","1","2008","Cairo-Memphis","370.00"
"01/22/2008","3","1","2008","Lower Ohio","394.00"
"01/22/2008","3","1","2008","Cincinnati","394.00"
"01/22/2008","3","1","2008","St. Louis","398.00"
"01/22/2008","3","1","2008","Lower Illinois","428.00"
"01/22/2008","3","1","2008","Mid-Mississippi",
"01/15/2008","2","1","2008","Mid-Mississippi",
"01/15/2008","2","1","2008","Cairo-Memphis","257.00"
"01/15/2008","2","1","2008","Lower Ohio","328.00"
"01/15/2008","2","1","2008","Cincinnati","328.00"
"01/15/2008","2","1","2008","St. Louis","273.00"
"01/15/2008","2","1","2008","Lower Illinois","325.00"
"01/15/2008","2","1","2008","Twin Cities",
"01/08/2008","1","1","2008","Mid-Mississippi",
"01/08/2008","1","1","2008","Cairo-Memphis","238.00"
"01/08/2008","1","1","2008","Lower Ohio","328.00"
"01/08/2008","1","1","2008","Cincinnati","328.00"
"01/08/2008","1","1","2008","St. Louis","269.00"
"01/08/2008","1","1","2008","Lower Illinois","351.00"
"01/08/2008","1","1","2008","Twin Cities",
"01/01/2008","52","1","2008","Cincinnati","330.00"
"01/01/2008","52","1","2008","Cairo-Memphis","238.33"
"01/01/2008","52","1","2008","Lower Ohio","330.00"
"01/01/2008","52","1","2008","St. Louis","273.33"
"01/01/2008","52","1","2008","Lower Illinois","360.00"
"01/01/2008","52","1","2008","Mid-Mississippi",
"01/01/2008","52","1","2008","Twin Cities",
"12/25/2007","51","12","2007","Twin Cities",
"12/25/2007","51","12","2007","Cairo-Memphis","250.00"
"12/25/2007","51","12","2007","Lower Ohio","337.00"
"12/25/2007","51","12","2007","Cincinnati","337.00"
"12/25/2007","51","12","2007","St. Louis","280.00"
"12/25/2007","51","12","2007","Lower Illinois","367.00"
"12/25/2007","51","12","2007","Mid-Mississippi",
"12/18/2007","50","12","2007","Mid-Mississippi",
